ID Proof,Location,Division,Department,Visitor Name,Visitor Mobile,Access Card,Visitor Company,To Meet,Remarks,Time In,Time Out,Visit Duration,Logged Out,Host Log,Pass ID,Auth By,Questions,Type of Visitor,Assets
4.26E+11,Mumbai,,OIAE,Hendrik Limpertz,9128991446,N-144/P,JumpXS,Tani Hucklesby,,06 Oct 2022 11:02PM,26/02/22 22:37,,,,SEBI/85840358/63,,"Laptop Sr. No. :,Place of Meeting: 9PO FLR",Visitor,NA
2.20E+11,Mumbai,Corporate,MIRSD,Logan Kinig,3145548956,Z-537/P,Photobean,Fanya Ringer,BY CALL,12 Sep 2022 02:02PM,07/04/22 14:24,,Manually,,SEBI/45446049/40,,"Laptop Sr. No. :,Place of Meeting: 8SH FLR",Vendor,NA
8.91E+11,Mumbai,,IDT,Dulsea Wrathall,2013869656,S-985/P,Skipstorm,Iggy Cuthill,,18 Sep 2022 08:59PM,16/01/22 13:37,,,,SEBI/54744978/60,,"Laptop Sr. No. :,Place of Meeting: 5KB FLR",,NA
1.85E+11,Mumbai,Corporate,OCH,Faina Lambourne,2222949239,E-322/P,Rhycero,Catha Winterbourne,BY CALL,14 Sep 2022 09:09PM,04/12/21 03:44,,,,SEBI/29607985/54,,"Laptop Sr. No. :,Place of Meeting: 8ZQ FLR",Vendor,NA
9.12E+11,Mumbai,Corporate,ISD1,Prentiss Rizzelli,8654318983,Q-824/P,Skynoodle,Willard Althrope,BY MAIL,12 Oct 2022 06:58PM,05/12/21 22:58,,,,SEBI/51170761/61,,"Laptop Sr. No. :,Place of Meeting: 5VX FLR",Vendor,NA
9.00E+11,Mumbai,,MIRSD,Alyson Signori,5459099136,L-685/P,Youspan,Obidiah Mussettini,,20 Oct 2022 01:18PM,19/11/21 04:47,,Manually,,SEBI/06673056/91,,"Laptop Sr. No. :,Place of Meeting: 8XU FLR",Visitor,NA
2.53E+11,Mumbai,Corporate,OIAE,Saree Coleridge,9113853364,K-003/P,DabZ,Berti Louden,BY CALL,17 Sep 2022 08:53AM,01/09/22 17:48,,,,SEBI/57806206/16,,"Laptop Sr. No. :,Place of Meeting: 7PX FLR",Visitor,NA
9.80E+11,Mumbai,Corporate,IVD,Taber Boshers,2087644159,O-233/P,Edgeblab,Tiertza Busswell,BY CALL,25 Oct 2022 03:40AM,,,,,SEBI/85405659/74,,"Laptop Sr. No. :,Place of Meeting: 7EZ FLR",Visitor,NA
4.18E+11,Mumbai,Corporate,LIB,Regan Camplejohn,5276321642,R-836/P,Divavu,Engracia Bonnick,BY MAIL,29 Sep 2022 02:50AM,,,Manually,,SEBI/77313718/40,,"Laptop Sr. No. :,Place of Meeting: 6LG FLR",,NA
4.17E+11,Mumbai,Corporate,ISD1,Hilliary Heater,9149540888,R-455/P,Snaptags,Raleigh Lehr,BY CALL,23 Oct 2022 08:09PM,,,,,SEBI/14316598/24,,"Laptop Sr. No. :,Place of Meeting: 4JF FLR",Vendor,NA
9.87E+11,Mumbai,Corporate,IVD,Marysa Daber,3239609480,Y-668/P,Digitube,Roderick Dockray,AS PER NID,04 Oct 2022 12:54AM,07/03/22 09:18,,,,SEBI/09924509/48,,"Laptop Sr. No. :,Place of Meeting: 9JH FLR",,NA
6.20E+11,Mumbai,Corporate,IDT,Griswold Damrel,1669502735,D-339/P,LiveZ,Osmond Bendtsen,AS PER NID,02 Nov 2022 02:41PM,22/11/21 02:17,,,,SEBI/58830262/01,,"Laptop Sr. No. :,Place of Meeting: 0NV FLR",,NA
8.32E+11,Mumbai,,ISD1,Ricki Daout,6115321008,N-353/P,Flashspan,Krispin Precious,,28 Oct 2022 06:40PM,30/06/22 02:16,,,,SEBI/51600518/02,,"Laptop Sr. No. :,Place of Meeting: 7BU FLR",,NA
6.26E+11,Mumbai,Corporate,CFD,Hollis Coen,8581965414,A-783/P,Divape,Maible Rablan,BY MAIL,09 Sep 2022 10:48AM,,,,,SEBI/54806718/25,,"Laptop Sr. No. :,Place of Meeting: 1VF FLR",,NA
9.78E+11,Mumbai,Corporate,PNS,Carey Bardill,3057202862,Y-418/P,Jabbercube,Ketty Raatz,BY MAIL,02 Oct 2022 04:38AM,07/12/22 17:31,,,,SEBI/30251582/89,,"Laptop Sr. No. :,Place of Meeting: 8EJ FLR",Visitor,NA
4.65E+11,Mumbai,Corporate,IVD,Curry Lescop,9122653775,S-190/P,Voolith,Harvey Rourke,AS PER NID,25 Oct 2022 08:39PM,,,Manually,,SEBI/80728855/80,,"Laptop Sr. No. :,Place of Meeting: 3PQ FLR",Visitor,NA
5.44E+11,Mumbai,Corporate,CFD,Fonsie Kamiyama,7497137063,V-407/P,Voonder,Tim McArthur,BY MAIL,02 Sep 2022 02:41PM,11/11/21 23:23,,,,SEBI/74870234/63,,"Laptop Sr. No. :,Place of Meeting: 6PK FLR",Visitor,NA
2.23E+11,Mumbai,Corporate,GSD,Briney Bezemer,1301139406,X-933/P,Meeveo,Westbrook Salla,BY MAIL,08 Oct 2022 12:25AM,21/12/21 06:42,,,,SEBI/02691821/21,,"Laptop Sr. No. :,Place of Meeting: 0YS FLR",Vendor,NA
2.48E+11,Mumbai,Corporate,FMD,Felike Kinchington,4658723715,D-287/P,Vinder,Even Ganniclifft,BY CALL,19 Oct 2022 11:40AM,,,,,SEBI/14537096/08,,"Laptop Sr. No. :,Place of Meeting: 2QR FLR",Vendor,NA
1.58E+11,Mumbai,Corporate,LIB,Pietrek McCarney,3128243318,V-750/P,Babblestorm,Wolfie Bedome,BY CALL,31 Oct 2022 04:39PM,03/02/22 09:49,,,,SEBI/30893871/52,,"Laptop Sr. No. :,Place of Meeting: 0TM FLR",,NA
2.33E+11,Mumbai,Corporate,MIRSD,Ferdy Tayler,2165801073,E-760/P,Fivebridge,Minnaminnie Caddan,BY MAIL,06 Sep 2022 09:09PM,,,,,SEBI/17252490/67,,"Laptop Sr. No. :,Place of Meeting: 9LJ FLR",Vendor,NA
7.26E+11,Mumbai,,LIB,Cull Reiach,7803044697,W-356/P,Thoughtbeat,Glyn Sowle,,15 Oct 2022 09:00AM,,,,,SEBI/22422037/02,,"Laptop Sr. No. :,Place of Meeting: 6TA FLR",Vendor,NA
8.91E+11,Mumbai,Corporate,PNS,Bartolomeo Oyley,1284304557,Q-800/P,Chatterpoint,Jarib McMurrugh,BY CALL,22 Sep 2022 04:04PM,,,Manually,,SEBI/67760786/48,,"Laptop Sr. No. :,Place of Meeting: 9AJ FLR",Vendor,NA
4.64E+11,Mumbai,Corporate,CFD,Marlo Oaten,8544365074,G-321/P,Eazzy,Jefferey Butfield,BY MAIL,16 Sep 2022 08:37PM,01/05/22 13:41,,,,SEBI/86140748/61,,"Laptop Sr. No. :,Place of Meeting: 8PV FLR",,NA
6.45E+11,Mumbai,Corporate,IDT,Dru Greenroyd,1363773705,B-486/P,Eidel,Kippy Augie,BY CALL,29 Sep 2022 11:59AM,04/03/22 06:25,,,,SEBI/83379583/44,,"Laptop Sr. No. :,Place of Meeting: 3KM FLR",Visitor,NA
6.40E+11,Mumbai,,IDT,Rodger Reubens,7056323121,A-707/P,Dynabox,Renie Isaksson,,24 Sep 2022 06:39AM,13/10/22 12:53,,,,SEBI/71316736/57,,"Laptop Sr. No. :,Place of Meeting: 9SZ FLR",Vendor,NA
9.59E+11,Mumbai,,IVD,Gisele Byneth,7834600783,R-414/P,Kamba,Kristyn Crangle,,19 Oct 2022 07:48AM,,,,,SEBI/72856811/31,,"Laptop Sr. No. :,Place of Meeting: 5UC FLR",Visitor,NA
1.94E+11,Mumbai,,CFD,Monique Housin,9164292510,Q-208/P,Youtags,Waneta Wogdon,,15 Oct 2022 11:30AM,30/01/22 08:51,,,,SEBI/40802300/33,,"Laptop Sr. No. :,Place of Meeting: 0OG FLR",Vendor,NA
5.64E+11,Mumbai,Corporate,PNS,Ephrayim Dargavel,9038732157,M-709/P,Devpulse,Shay Seaton,BY CALL,11 Oct 2022 02:01AM,10/02/22 23:10,,,,SEBI/14882659/08,,"Laptop Sr. No. :,Place of Meeting: 5DG FLR",Vendor,NA
8.35E+11,Mumbai,Corporate,CFD,Mahmoud Leggitt,5719432990,V-302/P,Wikivu,Kerr Keilloh,BY CALL,19 Sep 2022 08:17AM,,,,,SEBI/31428344/01,,"Laptop Sr. No. :,Place of Meeting: 8EM FLR",,NA
2.50E+11,Mumbai,,PNS,Prisca Hassey,5118326603,T-082/P,Twiyo,Byrann Henrionot,,21 Sep 2022 04:30PM,,,,,SEBI/23874041/58,,"Laptop Sr. No. :,Place of Meeting: 3DT FLR",Visitor,NA
3.98E+11,Mumbai,Corporate,PNS,Elonore Dooney,8714755258,C-946/P,Thoughtsphere,Irena Wollaston,BY MAIL,08 Oct 2022 02:07PM,21/11/22 02:45,,Manually,,SEBI/86897995/03,,"Laptop Sr. No. :,Place of Meeting: 9VB FLR",,NA
8.48E+11,Mumbai,Corporate,CFD,Linoel Ballinghall,8491400518,S-571/P,Eayo,Martino Bendon,BY MAIL,18 Oct 2022 06:22PM,,,,,SEBI/73453759/31,,"Laptop Sr. No. :,Place of Meeting: 0UD FLR",Vendor,NA
2.00E+11,Mumbai,Corporate,LIB,Saunderson Geindre,1536309347,P-835/P,Yamia,Gaultiero Holton,BY MAIL,26 Oct 2022 02:52PM,,,Manually,,SEBI/12182287/99,,"Laptop Sr. No. :,Place of Meeting: 4XI FLR",Visitor,NA
2.85E+11,Mumbai,Corporate,MIRSD,Francisco Rizzi,4259909644,V-266/P,Youopia,Gavra Filipic,BY MAIL,31 Oct 2022 12:51AM,,,,,SEBI/59455586/42,,"Laptop Sr. No. :,Place of Meeting: 4ZV FLR",Visitor,NA
4.23E+11,Mumbai,Corporate,PNS,Lemmie Olyfat,2676154061,X-338/P,Kanoodle,Drucie Janca,BY MAIL,07 Oct 2022 05:34AM,,,,,SEBI/49884511/04,,"Laptop Sr. No. :,Place of Meeting: 5SC FLR",Vendor,NA
5.57E+11,Mumbai,Corporate,MIRSD,Mattheus Gerald,9962156603,Z-173/P,Bubblemix,Doug Amorine,AS PER NID,14 Oct 2022 12:09PM,03/11/22 22:22,,,,SEBI/22858158/21,,"Laptop Sr. No. :,Place of Meeting: 3GU FLR",Visitor,NA
1.40E+11,Mumbai,Corporate,FMD,Joya Couroy,4075476739,C-760/P,Mynte,Stoddard Everleigh,BY CALL,12 Oct 2022 05:33AM,,,,,SEBI/92410446/19,,"Laptop Sr. No. :,Place of Meeting: 9FY FLR",Visitor,NA
1.20E+11,Mumbai,,FMD,Sarita Stute,3185793847,V-375/P,Livetube,Paul Bertelmot,,15 Sep 2022 03:12PM,12/03/22 00:04,,,,SEBI/55086327/95,,"Laptop Sr. No. :,Place of Meeting: 3AH FLR",,NA
6.12E+11,Mumbai,Corporate,PNS,Gray Epgrave,5518479413,K-026/P,Realfire,Saxon Pidwell,BY MAIL,30 Oct 2022 05:18AM,,,,,SEBI/52890828/87,,"Laptop Sr. No. :,Place of Meeting: 9LG FLR",Vendor,NA
8.05E+11,Mumbai,,ISD1,Boot Toward,4969423901,B-471/P,Dazzlesphere,Clayton Shippey,,28 Sep 2022 05:14AM,14/07/22 09:25,,,,SEBI/45704471/68,,"Laptop Sr. No. :,Place of Meeting: 6JM FLR",Visitor,NA
2.04E+11,Mumbai,Corporate,LIB,Almeria Oade,3867239816,I-865/P,Zooveo,Yolanda Philips,AS PER NID,28 Oct 2022 07:19AM,14/10/22 18:16,,,,SEBI/94522434/67,,"Laptop Sr. No. :,Place of Meeting: 8VJ FLR",Visitor,NA
6.53E+11,Mumbai,Corporate,OIAE,Kennedy Roe,6098300040,Z-118/P,Gevee,Ermengarde Emanuelov,BY MAIL,24 Sep 2022 12:06AM,18/12/21 21:07,,,,SEBI/50057452/17,,"Laptop Sr. No. :,Place of Meeting: 2XP FLR",Visitor,NA
4.38E+11,Mumbai,Corporate,OCH,Elyn Odda,1215397042,S-081/P,Twitterbridge,Thor Manilow,BY MAIL,19 Sep 2022 12:41PM,,,,,SEBI/69668537/08,,"Laptop Sr. No. :,Place of Meeting: 8WQ FLR",,NA
6.98E+11,Mumbai,Corporate,GSD,Neda Grice,3715536041,M-999/P,Zoozzy,Myca Cocke,AS PER NID,26 Oct 2022 10:19PM,02/09/22 01:04,,Manually,,SEBI/18028597/60,,"Laptop Sr. No. :,Place of Meeting: 4DG FLR",Visitor,NA
7.90E+11,Mumbai,Corporate,OCH,Yettie Gye,6913986752,J-808/P,Nlounge,Juli Berkery,BY MAIL,23 Sep 2022 10:43AM,,,,,SEBI/00491339/12,"""""","Laptop Sr. No. :,Place of Meeting: 1WS FLR",Vendor,NA
1.86E+11,Mumbai,,CFD,Dominga de Merida,9587237357,G-511/P,Minyx,Benton Deer,,30 Oct 2022 02:17AM,,,,,SEBI/31364056/43,,"Laptop Sr. No. :,Place of Meeting: 7HR FLR",Vendor,NA
6.49E+11,Mumbai,,IVD,Enid Heijnen,8166846723,Q-322/P,Oyope,Vin Iorizzo,,08 Oct 2022 01:18PM,,,,,SEBI/95341315/62,,"Laptop Sr. No. :,Place of Meeting: 5VV FLR",Vendor,NA
6.74E+11,Mumbai,Corporate,IVD,Nevins Comiskey,8513136737,F-605/P,Shuffletag,Maynard Gounel,BY CALL,04 Oct 2022 12:51AM,13/11/22 00:29,,,,SEBI/71199026/14,,"Laptop Sr. No. :,Place of Meeting: 2JJ FLR",,NA
9.55E+11,Mumbai,,MIRSD,Lexine Breslane,2057113621,J-202/P,Quire,Brina Sinkings,,26 Oct 2022 10:05AM,,,,,SEBI/84904826/03,,"Laptop Sr. No. :,Place of Meeting: 8OP FLR",,NA
8.12E+11,Mumbai,Corporate,CFD,Giulietta Whitsun,1594660296,Q-262/P,Aimbu,Dynah Starford,BY MAIL,16 Oct 2022 03:22AM,19/05/22 04:04,,Manually,,SEBI/84628417/58,,"Laptop Sr. No. :,Place of Meeting: 0CS FLR",Vendor,NA
2.63E+11,Mumbai,,MIRSD,Brnaby Smither,8014433642,U-252/P,Oyondu,Johann Burbudge,,08 Oct 2022 10:04PM,,,,,SEBI/31591963/10,,"Laptop Sr. No. :,Place of Meeting: 9CN FLR",Vendor,NA
4.27E+11,Mumbai,,OCH,Iago de Leon,1273576440,K-797/P,Photobean,Neils Cudihy,,03 Oct 2022 01:04AM,04/11/21 07:53,,Manually,,SEBI/65820703/00,,"Laptop Sr. No. :,Place of Meeting: 1KG FLR",Vendor,NA
1.98E+11,Mumbai,Corporate,PNS,Melicent Cossentine,6145341591,F-126/P,Skipfire,Julio Smickle,AS PER NID,12 Oct 2022 01:55AM,02/01/22 11:05,,,,SEBI/35768810/75,,"Laptop Sr. No. :,Place of Meeting: 2KI FLR",,NA
5.17E+11,Mumbai,Corporate,CFD,Mateo Ecclestone,1346062652,F-908/P,Bluezoom,Hernando McCusker,AS PER NID,15 Sep 2022 07:23AM,,,,,SEBI/27751295/65,,"Laptop Sr. No. :,Place of Meeting: 9IW FLR",,NA
7.72E+11,Mumbai,Corporate,FMD,Farica Wickersham,9667492401,M-351/P,Quinu,Blondelle Ughetti,BY CALL,10 Sep 2022 10:23PM,,,Manually,,SEBI/60454395/22,,"Laptop Sr. No. :,Place of Meeting: 3HA FLR",Vendor,NA
2.53E+11,Mumbai,,OIAE,Eduardo Bugg,6934373469,B-503/P,Zooxo,Ardra Wyndham,,26 Oct 2022 12:17AM,25/01/22 09:50,,Manually,,SEBI/27228290/51,,"Laptop Sr. No. :,Place of Meeting: 1FW FLR",,NA
3.00E+11,Mumbai,Corporate,LIB,Ebonee Cottie,4748577867,Z-856/P,Agimba,Lonnie Clewlowe,BY CALL,13 Oct 2022 04:13PM,,,,,SEBI/06799707/98,,"Laptop Sr. No. :,Place of Meeting: 2PR FLR",Visitor,NA
3.54E+11,Mumbai,Corporate,GSD,Candis Fishlock,8142865189,Q-218/P,Topicblab,Arabelle Tsar,BY MAIL,30 Sep 2022 10:51PM,28/06/22 12:02,,Manually,,SEBI/36655059/01,,"Laptop Sr. No. :,Place of Meeting: 7IJ FLR",,NA
1.35E+11,Mumbai,Corporate,ISD1,Christiane Petrichat,9974289360,W-576/P,Buzzbean,Megen Moodycliffe,BY CALL,27 Sep 2022 11:10AM,16/12/22 13:35,,,,SEBI/48440472/05,,"Laptop Sr. No. :,Place of Meeting: 9YB FLR",,NA
7.97E+11,Mumbai,Corporate,ISD1,Bucky Orehead,1239991065,P-270/P,Youfeed,Eran Blaisdell,AS PER NID,26 Sep 2022 10:00AM,,,,,SEBI/68288971/37,,"Laptop Sr. No. :,Place of Meeting: 7HP FLR",,NA
4.53E+11,Mumbai,Corporate,ISD1,Garvin Feldharker,6244214709,J-508/P,Cogibox,Bucky Rabbitt,BY CALL,30 Oct 2022 01:57PM,28/04/22 06:32,,Manually,,SEBI/07458110/57,,"Laptop Sr. No. :,Place of Meeting: 5YH FLR",Vendor,NA
8.07E+11,Mumbai,Corporate,GSD,Julee Riddick,8048307550,I-023/P,Talane,Vere Esherwood,BY CALL,13 Sep 2022 06:00AM,,,Manually,,SEBI/54090748/50,,"Laptop Sr. No. :,Place of Meeting: 2LL FLR",Visitor,NA
2.34E+11,Mumbai,Corporate,FMD,Milty Metterick,6197157726,D-985/P,Zava,Gerry Blayd,AS PER NID,30 Oct 2022 09:42AM,,,Manually,,SEBI/56505522/62,,"Laptop Sr. No. :,Place of Meeting: 0NC FLR",Vendor,NA
5.66E+11,Mumbai,,MIRSD,Nona Kinlock,4626259080,S-618/P,Trilia,Lexine Lally,,05 Oct 2022 10:11AM,10/11/21 20:48,,,,SEBI/69641393/72,,"Laptop Sr. No. :,Place of Meeting: 3WE FLR",Visitor,NA
3.37E+11,Mumbai,Corporate,GSD,Alissa Sammut,8695494765,O-713/P,Quire,Isaak Hendriks,BY MAIL,23 Oct 2022 10:14AM,10/09/22 20:13,,,,SEBI/87768688/97,,"Laptop Sr. No. :,Place of Meeting: 2EH FLR",Vendor,NA
3.37E+11,Mumbai,Corporate,MIRSD,Kean Philson,4893034565,I-950/P,Oloo,Vassili Fromont,AS PER NID,02 Nov 2022 12:36AM,,,,,SEBI/07362394/42,,"Laptop Sr. No. :,Place of Meeting: 7ZA FLR",Visitor,NA
1.52E+11,Mumbai,Corporate,GSD,Aggie Creser,1036888986,B-487/P,Edgeblab,Dorine Covington,AS PER NID,06 Sep 2022 06:00PM,,,Manually,,SEBI/62028998/39,,"Laptop Sr. No. :,Place of Meeting: 6PV FLR",Visitor,NA
2.79E+11,Mumbai,,ISD1,Katinka Martell,8724335053,Z-628/P,Realbridge,Chelsae Dallaway,,17 Oct 2022 09:11AM,,,,,SEBI/00478554/88,,"Laptop Sr. No. :,Place of Meeting: 1UQ FLR",Visitor,NA
1.39E+11,Mumbai,Corporate,OIAE,Moe Wickman,7955542220,M-467/P,Wikizz,Markus O'Fearguise,BY CALL,11 Sep 2022 01:13PM,19/04/22 05:02,,,,SEBI/38390680/48,,"Laptop Sr. No. :,Place of Meeting: 8GM FLR",Visitor,NA
1.25E+11,Mumbai,Corporate,PNS,Correy Learned,3156880712,U-483/P,Livepath,Scot Conradie,BY CALL,27 Sep 2022 05:49AM,15/04/22 17:33,,Manually,,SEBI/01232508/26,,"Laptop Sr. No. :,Place of Meeting: 1BV FLR",,NA
6.38E+11,Mumbai,Corporate,GSD,Ham Dumbellow,5692256606,A-810/P,Skynoodle,Aguistin Durtnal,BY MAIL,23 Oct 2022 08:51PM,,,,,SEBI/10488880/45,,"Laptop Sr. No. :,Place of Meeting: 9KI FLR",,NA
4.14E+11,Mumbai,Corporate,LIB,Elisha Allicock,2834615303,F-377/P,Snaptags,Arvie Letts,AS PER NID,16 Sep 2022 07:23PM,,,,,SEBI/32515934/23,,"Laptop Sr. No. :,Place of Meeting: 8QC FLR",Vendor,NA
4.06E+11,Mumbai,Corporate,FMD,Tanner Peddersen,1976862895,Q-643/P,Centimia,Carmencita Godain,AS PER NID,23 Sep 2022 06:46PM,,,,,SEBI/29917318/63,,"Laptop Sr. No. :,Place of Meeting: 2WF FLR",,NA
2.52E+11,Mumbai,Corporate,CFD,Lara Ciccone,7813495255,M-645/P,Youtags,Lane Girvin,BY MAIL,18 Oct 2022 04:40AM,28/11/21 15:09,,,,SEBI/34465221/13,,"Laptop Sr. No. :,Place of Meeting: 7MG FLR",,NA
9.80E+11,Mumbai,Corporate,CFD,Donnell Heckney,7608342473,B-685/P,Zoombox,Ferguson Issakov,AS PER NID,29 Sep 2022 02:08PM,,,Manually,,SEBI/24576020/89,,"Laptop Sr. No. :,Place of Meeting: 0HC FLR",Visitor,NA
6.11E+11,Mumbai,Corporate,MIRSD,Carleen Kimmitt,3581584768,T-089/P,Edgeclub,Ana Gittins,BY MAIL,06 Sep 2022 04:27PM,28/09/22 07:22,,,,SEBI/40888153/59,,"Laptop Sr. No. :,Place of Meeting: 9TH FLR",Visitor,NA
6.86E+11,Mumbai,Corporate,IDT,Mufi Landsbury,5198262479,U-127/P,Bubblebox,Armand Nehls,BY CALL,10 Oct 2022 07:46AM,,,,,SEBI/70588152/40,,"Laptop Sr. No. :,Place of Meeting: 3VR FLR",,NA
4.43E+11,Mumbai,,ISD1,Rubi Woodington,7281394053,H-997/P,Twitterworks,Esther Slobom,,06 Sep 2022 02:01AM,,,Manually,,SEBI/87815814/50,,"Laptop Sr. No. :,Place of Meeting: 1BL FLR",Vendor,NA
3.75E+11,Mumbai,Corporate,OCH,Sabra Laytham,5845962722,T-035/P,Edgeify,Geraldine O'Rudden,BY CALL,26 Sep 2022 08:32PM,25/06/22 10:22,,Manually,,SEBI/30399198/89,,"Laptop Sr. No. :,Place of Meeting: 9RS FLR",,NA
4.36E+11,Mumbai,Corporate,IVD,Hadria Croutear,8578922822,H-876/P,Twitterworks,Wilton Robert,BY CALL,18 Sep 2022 09:35AM,,,,,SEBI/02453291/71,,"Laptop Sr. No. :,Place of Meeting: 2JC FLR",,NA
4.78E+11,Mumbai,,PNS,Hilda Sambrook,2583566100,K-186/P,Edgeify,Lanny Heskins,,26 Sep 2022 08:18PM,,,,,SEBI/14848006/68,,"Laptop Sr. No. :,Place of Meeting: 8UQ FLR",Vendor,NA
7.95E+11,Mumbai,Corporate,GSD,Minnaminnie Barsby,3061502184,D-947/P,Snaptags,Tymothy McCole,BY CALL,01 Oct 2022 03:29PM,12/02/22 10:38,,Manually,,SEBI/38125869/53,,"Laptop Sr. No. :,Place of Meeting: 8ZX FLR",Vendor,NA
9.40E+11,Mumbai,Corporate,PNS,Devi Treace,8751441795,Q-080/P,BlogXS,Easter Camamill,BY CALL,12 Oct 2022 09:45AM,,,,,SEBI/48234018/84,,"Laptop Sr. No. :,Place of Meeting: 0FF FLR",Vendor,NA
2.95E+11,Mumbai,Corporate,MIRSD,Benni Disman,2156911495,D-036/P,Fadeo,Delano Filtness,BY MAIL,05 Sep 2022 07:42PM,26/04/22 09:02,,,,SEBI/06908072/59,,"Laptop Sr. No. :,Place of Meeting: 4BZ FLR",Vendor,NA
6.60E+11,Mumbai,Corporate,IDT,Rogerio Roston,3063697439,K-519/P,Livefish,Shalna Haycock,AS PER NID,18 Sep 2022 01:51PM,03/12/22 11:12,,,,SEBI/01328871/19,,"Laptop Sr. No. :,Place of Meeting: 0HO FLR",Visitor,NA
7.82E+11,Mumbai,Corporate,CFD,Suzy Kunisch,2846406178,N-060/P,Reallinks,Allegra Canape,BY CALL,06 Oct 2022 04:35AM,,,,,SEBI/97056942/51,,"Laptop Sr. No. :,Place of Meeting: 5NT FLR",Vendor,NA
8.75E+11,Mumbai,Corporate,CFD,Lissa Delgardo,9061614771,H-363/P,Bluejam,Melisa Yesson,BY MAIL,23 Oct 2022 02:18PM,04/02/22 02:51,,,,SEBI/32243595/51,,"Laptop Sr. No. :,Place of Meeting: 5YG FLR",Vendor,NA
5.77E+11,Mumbai,Corporate,IVD,Antoni Fadell,6912184858,W-084/P,Skiptube,Marnie Sygrove,BY CALL,18 Sep 2022 04:57AM,,,Manually,,SEBI/57097552/92,,"Laptop Sr. No. :,Place of Meeting: 8ZB FLR",,NA
6.26E+11,Mumbai,,IDT,Torr Ruffy,3321527403,Y-039/P,Roomm,Chevalier Rintoul,,30 Oct 2022 05:29AM,,,,,SEBI/54548078/64,,"Laptop Sr. No. :,Place of Meeting: 3JV FLR",Vendor,NA
3.57E+11,Mumbai,Corporate,FMD,Agata Antonioni,3179049833,Y-020/P,Livetube,Kassie Orton,AS PER NID,17 Sep 2022 08:28AM,,,,,SEBI/49497215/12,,"Laptop Sr. No. :,Place of Meeting: 7NL FLR",Visitor,NA
6.33E+11,Mumbai,Corporate,IDT,Carlyle MacMorland,8232864015,N-634/P,Voolith,Bari Jammes,BY MAIL,21 Oct 2022 01:43AM,,,,,SEBI/85790797/09,,"Laptop Sr. No. :,Place of Meeting: 3BF FLR",,NA
6.08E+11,Mumbai,Corporate,PNS,Clea Brunskill,6861456052,S-809/P,Cogibox,Durward Heggison,AS PER NID,28 Oct 2022 07:46AM,17/06/22 18:30,,,,SEBI/05830900/45,,"Laptop Sr. No. :,Place of Meeting: 6UQ FLR",,NA
2.84E+11,Mumbai,Corporate,IVD,Mellisent Southam,3301444410,L-757/P,Fivechat,Guillaume Isaksson,BY CALL,29 Sep 2022 10:25AM,04/11/22 20:04,,Manually,,SEBI/31549169/39,,"Laptop Sr. No. :,Place of Meeting: 7QS FLR",Visitor,NA
9.41E+11,Mumbai,Corporate,MIRSD,Maxy Ault,9612720563,A-817/P,Kimia,Evelyn Symonds,BY MAIL,12 Oct 2022 08:42PM,09/02/22 00:16,,,,SEBI/43849708/17,"""""","Laptop Sr. No. :,Place of Meeting: 1ZX FLR",Vendor,NA
8.89E+11,Mumbai,Corporate,IDT,Jorrie Ambrosch,6631546003,S-270/P,Kimia,Chrisy Marryatt,AS PER NID,22 Sep 2022 07:34AM,,,Manually,,SEBI/67892634/82,,"Laptop Sr. No. :,Place of Meeting: 6CJ FLR",Visitor,NA
5.76E+11,Mumbai,Corporate,LIB,Dolorita Lamplough,9188463191,F-149/P,Eimbee,Zelma Clemmens,AS PER NID,11 Sep 2022 02:27PM,,,,,SEBI/13113933/97,,"Laptop Sr. No. :,Place of Meeting: 3ZA FLR",Visitor,NA
2.09E+11,Mumbai,Corporate,LIB,Rafaelita Shalliker,5818657386,O-982/P,Jabbersphere,Lynnell Farnorth,BY MAIL,31 Oct 2022 08:21PM,13/10/22 20:10,,,,SEBI/38276987/72,,"Laptop Sr. No. :,Place of Meeting: 5ZJ FLR",,NA
6.52E+11,Mumbai,Corporate,ISD1,Emeline Iggalden,8695878196,F-108/P,Voonte,Helen-elizabeth Mincher,BY MAIL,08 Oct 2022 05:17AM,18/12/22 19:34,,Manually,,SEBI/63059179/01,,"Laptop Sr. No. :,Place of Meeting: 7XE FLR",,NA
3.23E+11,Mumbai,Corporate,IDT,Clemente Fearnsides,3302353618,O-076/P,Tanoodle,Win Buzek,BY CALL,14 Sep 2022 07:01AM,12/05/22 01:27,,Manually,,SEBI/33655662/12,"""""","Laptop Sr. No. :,Place of Meeting: 6WK FLR",Visitor,NA
7.42E+11,Mumbai,Corporate,MIRSD,Nobie Sterley,2648293654,G-596/P,Wordify,Casey Knight,BY MAIL,20 Sep 2022 08:12PM,28/07/22 06:29,,Manually,,SEBI/66225076/33,,"Laptop Sr. No. :,Place of Meeting: 0KW FLR",Visitor,NA
4.55E+11,Mumbai,Corporate,IDT,Giovanna Sharpless,8451427900,V-854/P,Jabbersphere,Channa Alcock,BY MAIL,15 Sep 2022 05:26PM,,,Manually,,SEBI/44189688/84,,"Laptop Sr. No. :,Place of Meeting: 0GX FLR",,NA
